shipment_id,product_id,supplier_id,route_id,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,transit_hours,quantity,unit_cost,recorded_temperature,required_temp_min,required_temp_max,deviation_c,temperature_excursion_flag,excursion_severity,excursion_duration_hours,delay_flag,delay_duration_hours,spoilage_risk_score,spoilage_risk_category,estimated_spoilage_qty,estimated_financial_loss
SHP00510,P020,S007,R004,2024-04-29,2024-04-29 08:54:22,2024-04-29 12:00:00,Delivered,12.0,400.0,23.51,-4.4,0,4,4.4,1,Mild,2.0,1.0,3.093888888888889,1,Medium Risk,40,940.4
SHP00511,P013,S008,R017,2024-05-22,2024-05-25 01:39:46,2024-05-24 17:00:00,Delivered,65.0,150.0,3.35,0.9,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00512,P003,S008,R022,2024-01-14,2024-01-19 03:43:50,2024-01-22 17:13:12,Delivered,190.2,100.0,18.91,4.5,2,6,0.0,0,,0.0,1.0,85.48944444444444,3,High Risk,35,661.85
SHP00513,P016,S008,R007,2024-05-30,2024-06-04 15:04:34,2024-06-06 03:24:00,Delivered,171.4,50.0,19.67,3.4,0,4,0.0,0,,0.0,1.0,36.32388888888889,2,Medium Risk,5,98.35
SHP00514,P004,S007,R015,2024-06-10,2024-06-11 12:54:06,2024-06-12 04:42:00,Delivered,52.7,250.0,11.42,4.6,2,6,0.0,0,,0.0,1.0,15.798333333333334,2,Medium Risk,25,285.5
SHP00515,P005,S005,R023,2024-07-18,2024-07-20 10:13:53,2024-07-21 06:25:48,Delivered,71.3,500.0,13.38,-2.6,0,4,2.6,1,Mild,14.3,1.0,20.198611111111116,2,Medium Risk,50,669.0
SHP00516,P013,S005,R016,2024-10-29,2024-11-01 23:29:44,2024-11-03 20:18:00,Delivered,140.3,50.0,3.35,2.88,0,4,0.0,0,,28.1,1.0,44.80444444444444,2,Medium Risk,5,16.75
SHP00517,P012,S006,R026,2024-10-25,2024-10-28 02:51:38,2024-10-27 06:30:00,Delivered,54.5,300.0,18.65,1.4,0,4,0.0,0,,27.2,0.0,0.0,2,Medium Risk,30,559.5
SHP00518,P008,S004,R021,2024-06-08,2024-06-11 15:35:06,2024-06-12 02:36:00,Delivered,98.6,50.0,19.33,1.4,0,4,0.0,0,,32.9,1.0,11.015,3,High Risk,17,328.61
SHP00519,P014,S010,R017,2024-08-03,2024-08-06 05:04:42,2024-08-06 06:52:12,Delivered,71.7,400.0,16.04,15.839999999999998,13,15,0.8399999999999981,1,Mild,28.7,1.0,1.7916666666666667,3,High Risk,140,2245.6
SHP00520,P004,S004,R011,2024-09-11,2024-09-13 17:24:24,2024-09-13 23:18:00,Delivered,71.3,400.0,11.42,3.5,2,6,0.0,0,,23.8,1.0,5.8933333333333335,3,High Risk,140,1598.8
SHP00521,P003,S009,R007,2024-05-27,2024-06-01 10:06:11,2024-06-01 23:26:24,Delivered,130.4,100.0,18.91,1.7,2,6,0.3,1,Mild,65.2,1.0,13.336944444444445,5,Critical Risk,75,1418.25
SHP00522,P017,S008,R014,2024-04-17,2024-04-20 18:15:30,2024-04-22 11:02:24,In Transit,100.8,300.0,21.86,1.2,0,4,0.0,0,,0.0,1.0,40.781666666666666,2,Medium Risk,30,655.8
SHP00523,P017,S008,R022,2024-10-07,2024-10-11 18:57:18,2024-10-12 05:10:48,Delivered,113.8,200.0,21.86,15.2,0,4,11.2,1,Severe,45.5,1.0,10.225,6,Critical Risk,150,3279.0
SHP00524,P009,S009,R026,2024-11-10,2024-11-13 03:03:58,2024-11-16 13:16:48,Delivered,98.3,500.0,8.03,3.2,-1,2,1.2000000000000002,1,Mild,65.5,1.0,82.21388888888889,6,Critical Risk,375,3011.25
SHP00525,P010,S007,R014,2024-06-12,2024-06-16 09:51:47,,Cancelled,139.1,150.0,3.9,-13.3,-18,-15,1.6999999999999993,1,Mild,0.0,,,2,Medium Risk,15,58.5
SHP00526,P008,S002,R005,2024-04-08,2024-04-11 14:22:02,2024-04-10 16:00:00,Delivered,64.0,400.0,19.33,4.0,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00527,P009,S003,R001,2024-05-12,2024-05-14 00:57:13,2024-05-15 04:40:12,Delivered,69.7,500.0,8.03,-0.9,-1,2,0.0,0,,41.8,1.0,27.71638888888889,5,Critical Risk,375,3011.25
SHP00528,P003,S006,R020,2024-06-01,2024-06-07 08:19:14,2024-06-09 09:18:00,Delivered,201.3,100.0,18.91,4.6,2,6,0.0,0,,0.0,1.0,48.97944444444445,3,High Risk,35,661.85
SHP00529,P008,S002,R019,2024-09-13,2024-09-14 17:28:21,2024-09-16 07:02:24,Delivered,60.8,250.0,19.33,18.4,0,4,14.4,1,Severe,15.2,1.0,37.5675,7,Critical Risk,187,3614.71
SHP00530,P004,S006,R011,2024-10-26,2024-10-28 17:53:32,2024-10-29 18:38:24,Delivered,82.4,100.0,11.42,14.0,2,6,8.0,1,Severe,0.0,1.0,24.747777777777777,6,Critical Risk,75,856.5
SHP00531,P009,S010,R002,2024-09-08,2024-09-09 00:20:29,2024-09-09 03:24:00,Delivered,27.4,200.0,8.03,0.4,-1,2,0.0,0,,0.0,1.0,3.058611111111111,1,Medium Risk,20,160.6
SHP00532,P012,S005,R001,2024-11-26,2024-11-28 04:08:52,2024-11-30 03:34:48,In Transit,76.6,200.0,18.65,-1.9,0,4,1.9,1,Mild,19.2,1.0,47.43222222222222,5,Critical Risk,150,2797.5
SHP00533,P012,S002,R018,2024-05-01,2024-05-02 05:10:09,2024-05-03 19:31:12,Delivered,42.2,250.0,18.65,3.9,0,4,0.0,0,,0.0,1.0,38.35083333333333,2,Medium Risk,25,466.25
SHP00534,P006,S008,R021,2024-06-11,2024-06-14 13:21:44,2024-06-15 20:18:00,In Transit,116.3,500.0,16.77,3.5,0,4,0.0,0,,46.5,1.0,30.93777777777778,4,High Risk,175,2934.75
SHP00535,P011,S007,R027,2024-02-21,2024-02-21 11:41:45,2024-02-21 15:42:00,Delivered,15.7,300.0,21.42,0.8,-1,2,0.0,0,,2.6,1.0,4.004166666666666,1,Medium Risk,30,642.6
SHP00536,P006,S008,R026,2024-11-24,2024-11-26 20:20:57,2024-11-26 18:19:48,Delivered,60.3,150.0,16.77,0.3,0,4,0.0,0,,15.1,0.0,0.0,2,Medium Risk,15,251.55
SHP00537,P005,S010,R022,2024-07-29,2024-08-03 02:12:22,2024-08-05 04:54:00,Delivered,172.9,300.0,13.38,8.1,0,4,4.1,1,Mild,57.6,1.0,50.693888888888885,5,Critical Risk,225,3010.5
SHP00538,P012,S003,R013,2024-07-12,2024-07-19 00:49:25,2024-07-21 17:06:00,In Transit,233.1,200.0,18.65,18.3,0,4,14.3,1,Severe,0.0,1.0,64.27638888888889,5,Critical Risk,150,2797.5
SHP00539,P006,S001,R013,2024-11-12,2024-11-18 06:07:15,2024-11-19 03:18:00,In Transit,171.3,200.0,16.77,3.8,0,4,0.0,0,,42.8,1.0,21.179166666666667,1,Medium Risk,20,335.4
SHP00540,P016,S002,R008,2024-12-31,2025-01-03 15:37:27,2025-01-04 00:12:00,Delivered,74.0,400.0,19.67,3.0,0,4,0.0,0,,14.8,1.0,8.575833333333334,1,Medium Risk,40,786.8
SHP00541,P010,S004,R014,2024-04-02,2024-04-05 19:33:14,2024-04-06 09:24:00,Delivered,105.4,200.0,3.9,-16.1,-18,-15,0.0,0,,52.7,1.0,13.846111111111112,4,High Risk,70,273.0
SHP00542,P003,S001,R016,2024-03-09,2024-03-13 05:51:22,2024-03-14 13:12:00,Delivered,133.2,400.0,18.91,3.5,2,6,0.0,0,,44.4,1.0,31.343888888888888,5,Critical Risk,300,5673.0
SHP00543,P018,S001,R002,2024-06-19,2024-06-19 23:19:12,2024-06-20 10:30:00,Delivered,34.5,200.0,16.44,2.7,0,4,0.0,0,,17.2,1.0,11.18,3,High Risk,70,1150.8
SHP00544,P012,S003,R018,2024-01-22,2024-01-23 04:26:30,2024-01-23 11:54:00,Delivered,35.9,150.0,18.65,17.9,0,4,13.9,1,Severe,0.0,1.0,7.458333333333333,4,High Risk,52,969.8
SHP00545,P005,S005,R004,2024-06-09,2024-06-09 07:56:04,2024-06-09 10:52:48,Delivered,6.8,250.0,13.38,-0.4,0,4,0.4,1,Mild,2.3,1.0,2.9455555555555555,3,High Risk,87,1164.06
SHP00546,P009,S009,R011,2024-08-11,2024-08-13 12:04:38,2024-08-19 05:33:36,Delivered,89.8,500.0,8.03,7.1,-1,2,5.1,1,Severe,29.9,1.0,137.48277777777778,8,Critical Risk,375,3011.25
SHP00547,P006,S001,R016,2024-05-13,2024-05-16 20:49:48,2024-05-16 10:48:00,Delivered,82.8,500.0,16.77,14.5,0,4,10.5,1,Severe,62.1,0.0,0.0,5,Critical Risk,375,6288.75
SHP00548,P015,S008,R004,2024-03-16,2024-03-16 07:52:43,2024-03-16 09:29:24,Delivered,7.3,250.0,6.02,0.7,0,4,0.0,0,,3.6,1.0,1.611388888888889,2,Medium Risk,25,150.5
SHP00549,P019,S001,R017,2024-10-19,2024-10-22 08:15:18,2024-10-21 18:48:00,Delivered,66.8,300.0,9.85,8.4,8,12,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00550,P004,S007,R012,2024-10-29,2024-10-30 23:41:11,2024-11-01 03:48:00,Delivered,75.8,500.0,11.42,3.8,2,6,0.0,0,,0.0,1.0,28.113611111111112,3,High Risk,175,1998.5
SHP00551,P001,S006,R002,2024-12-01,2024-12-01 23:14:25,2024-12-02 22:24:00,Delivered,29.0,150.0,16.53,2.55,2,4,0.0,0,,0.0,1.0,23.15972222222222,2,Medium Risk,15,247.95
SHP00552,P010,S006,R026,2024-01-29,2024-01-31 22:17:35,2024-02-02 05:51:36,In Transit,92.6,200.0,3.9,-17.2,-18,-15,0.0,0,,0.0,1.0,31.566944444444445,3,High Risk,70,273.0
SHP00553,P007,S003,R013,2024-07-25,2024-07-31 20:52:29,2024-08-01 01:24:00,Delivered,154.0,400.0,12.06,2.0,0,4,0.0,0,,0.0,1.0,4.525277777777778,0,Low Risk,0,0.0
SHP00554,P020,S003,R012,2024-12-06,2024-12-08 02:15:12,2024-12-07 19:06:00,In Transit,43.1,250.0,23.51,1.6,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00555,P014,S006,R020,2024-04-05,2024-04-10 19:31:41,2024-04-11 10:36:00,Delivered,154.6,200.0,16.04,13.9,13,15,0.0,0,,61.8,1.0,15.071944444444444,3,High Risk,70,1122.8
SHP00556,P016,S009,R021,2024-11-27,2024-11-30 05:59:47,2024-11-30 22:24:00,Delivered,94.4,150.0,19.67,14.3,0,4,10.3,1,Severe,23.6,1.0,16.40361111111111,6,Critical Risk,112,2203.04
SHP00557,P008,S009,R014,2024-05-31,2024-06-04 03:07:42,2024-06-07 19:40:48,Delivered,117.3,400.0,19.33,2.0,0,4,0.0,0,,0.0,1.0,88.55166666666666,2,Medium Risk,40,773.2
SHP00558,P009,S006,R009,2024-10-26,2024-10-28 08:30:34,2024-10-27 22:30:00,In Transit,46.5,400.0,8.03,3.1,-1,2,1.1,1,Mild,11.6,0.0,0.0,2,Medium Risk,40,321.2
SHP00559,P010,S006,R019,2024-08-20,2024-08-21 16:54:22,2024-08-22 23:53:24,Delivered,55.3,150.0,3.9,-15.2,-18,-15,0.0,0,,18.4,1.0,30.983888888888888,5,Critical Risk,112,436.8
SHP00560,P020,S005,R028,2024-12-10,2024-12-12 23:41:28,2024-12-12 12:00:00,In Transit,60.0,500.0,23.51,0.7,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00561,P020,S008,R010,2024-11-12,2024-11-15 20:49:36,2024-11-17 17:56:24,Delivered,125.4,250.0,23.51,16.1,0,4,12.1,1,Severe,0.0,1.0,45.11333333333334,5,Critical Risk,187,4396.37
SHP00562,P004,S001,R023,2024-04-06,2024-04-08 11:25:41,2024-04-10 02:00:36,In Transit,89.1,200.0,11.42,3.7,2,6,0.0,0,,44.6,1.0,38.581944444444446,5,Critical Risk,150,1713.0
SHP00563,P014,S001,R004,2024-03-26,2024-03-26 08:55:42,2024-03-26 12:24:00,Delivered,12.4,500.0,16.04,13.0,13,15,0.0,0,,0.0,1.0,3.4716666666666667,0,Low Risk,0,0.0
SHP00564,P013,S001,R011,2024-01-05,2024-01-07 18:23:16,2024-01-07 04:18:00,In Transit,52.3,250.0,3.35,2.0,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00565,P019,S010,R022,2024-09-06,2024-09-10 19:58:12,2024-09-10 22:48:00,In Transit,118.8,250.0,9.85,10.2,8,12,0.0,0,,29.7,1.0,2.83,2,Medium Risk,25,246.25
SHP00566,P004,S008,R020,2024-11-26,2024-12-02 02:50:48,,Cancelled,145.2,300.0,11.42,2.8,2,6,0.0,0,,0.0,,,1,Medium Risk,30,342.6
SHP00567,P011,S010,R028,2024-12-02,2024-12-05 04:25:24,2024-12-05 15:40:12,Delivered,79.7,300.0,21.42,0.3,-1,2,0.0,0,,0.0,1.0,11.246666666666666,2,Medium Risk,30,642.6
SHP00568,P010,S002,R022,2024-09-04,2024-09-08 23:18:56,2024-09-08 23:47:24,Delivered,108.9,500.0,3.9,-16.8,-18,-15,0.0,0,,0.0,1.0,0.4744444444444444,1,Medium Risk,50,195.0
SHP00569,P001,S006,R009,2024-07-01,2024-07-03 04:58:24,,Cancelled,72.2,300.0,16.53,3.6,2,4,0.0,0,,48.1,,,3,High Risk,105,1735.65
SHP00570,P018,S004,R016,2024-05-12,2024-05-16 02:29:02,2024-05-19 16:28:12,In Transit,141.9,100.0,16.44,-0.6,0,4,0.6,1,Mild,0.0,1.0,85.98611111111111,3,High Risk,35,575.4
SHP00571,P004,S002,R026,2024-11-08,2024-11-11 02:25:23,2024-11-11 13:24:00,Delivered,85.4,150.0,11.42,4.0,2,6,0.0,0,,21.4,1.0,10.976944444444444,4,High Risk,52,593.84
SHP00572,P006,S005,R023,2024-08-14,2024-08-16 14:53:35,2024-08-19 15:12:00,Delivered,84.5,150.0,16.77,1.5,0,4,0.0,0,,21.1,1.0,72.30694444444444,2,Medium Risk,15,251.55
SHP00573,P014,S001,R008,2024-08-30,2024-09-02 08:50:23,2024-09-02 10:30:00,Delivered,82.5,300.0,16.04,14.5,13,15,0.0,0,,27.5,1.0,1.6602777777777775,2,Medium Risk,30,481.2
SHP00574,P017,S007,R026,2024-04-26,2024-04-28 20:43:22,2024-04-30 00:38:24,In Transit,60.4,300.0,21.86,18.6,0,4,14.6,1,Severe,0.0,1.0,27.91722222222222,5,Critical Risk,225,4918.5
SHP00575,P001,S009,R003,2024-02-13,2024-02-18 16:49:40,2024-02-20 16:51:36,Delivered,142.2,50.0,16.53,2.8,2,4,0.0,0,,35.6,1.0,48.032222222222224,5,Critical Risk,37,611.61
SHP00576,P019,S001,R021,2024-12-31,2025-01-03 15:03:00,2025-01-10 05:04:48,Delivered,111.4,250.0,9.85,11.5,8,12,0.0,0,,18.6,1.0,158.03,2,Medium Risk,25,246.25
SHP00577,P001,S005,R017,2024-11-08,2024-11-11 05:08:23,2024-11-12 12:42:00,Delivered,108.7,500.0,16.53,3.1,2,4,0.0,0,,21.7,1.0,31.560277777777777,3,High Risk,175,2892.75
SHP00578,P007,S005,R003,2024-01-19,2024-01-24 16:31:05,,Cancelled,163.3,250.0,12.06,14.7,0,4,10.7,1,Severe,0.0,,,3,High Risk,87,1049.22
SHP00579,P017,S006,R025,2024-11-21,2024-11-26 02:35:05,,Cancelled,119.0,250.0,21.86,1.0,0,4,0.0,0,,39.7,,,2,Medium Risk,25,546.5
SHP00580,P002,S006,R009,2024-11-17,2024-11-19 04:25:33,2024-11-20 12:22:12,Delivered,64.9,50.0,6.75,14.0,2,4,10.0,1,Severe,0.0,1.0,31.944166666666668,6,Critical Risk,37,249.75
SHP00581,P019,S010,R023,2024-11-17,2024-11-19 19:02:26,,Cancelled,79.8,150.0,9.85,10.7,8,12,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00582,P004,S006,R017,2024-10-25,2024-10-28 06:14:50,2024-10-27 19:30:00,Delivered,67.5,400.0,11.42,3.7,2,6,0.0,0,,0.0,0.0,0.0,1,Medium Risk,40,456.8
SHP00583,P005,S008,R007,2024-08-16,2024-08-21 19:53:07,2024-08-20 15:12:00,Delivered,111.2,250.0,13.38,3.1,0,4,0.0,0,,55.6,0.0,0.0,2,Medium Risk,25,334.5
SHP00584,P015,S008,R024,2024-08-01,2024-08-05 08:42:22,2024-08-07 12:06:00,In Transit,156.1,100.0,6.02,8.2,0,4,4.199999999999999,1,Mild,52.0,1.0,51.39388888888889,5,Critical Risk,75,451.5
SHP00585,P006,S009,R012,2024-03-01,2024-03-03 02:39:27,2024-03-03 14:54:00,Delivered,62.9,150.0,16.77,0.2,0,4,0.0,0,,12.6,1.0,12.2425,1,Medium Risk,15,251.55
SHP00586,P010,S005,R016,2024-01-15,2024-01-18 15:02:50,2024-01-20 20:15:00,Delivered,127.5,250.0,3.9,-15.3,-18,-15,0.0,0,,31.9,1.0,53.202777777777776,5,Critical Risk,187,729.3
SHP00587,P004,S009,R012,2024-02-04,2024-02-06 02:44:44,2024-02-07 08:51:00,Delivered,73.5,400.0,11.42,5.6,2,6,0.0,0,,0.0,1.0,30.104444444444443,3,High Risk,140,1598.8
SHP00588,P005,S003,R017,2024-11-21,2024-11-24 01:35:46,2024-11-24 10:42:00,In Transit,82.7,400.0,13.38,12.9,0,4,8.9,1,Severe,0.0,1.0,9.10388888888889,4,High Risk,140,1873.2
SHP00589,P002,S008,R024,2024-05-22,2024-05-27 00:08:38,2024-05-28 10:52:48,Delivered,140.8,250.0,6.75,3.6,2,4,0.0,0,,0.0,1.0,34.736111111111114,3,High Risk,87,587.25
SHP00590,P003,S004,R020,2024-10-04,2024-10-09 09:28:10,,Cancelled,170.0,50.0,18.91,3.9,2,6,0.0,0,,113.3,,,3,High Risk,17,321.47
SHP00591,P001,S005,R026,2024-04-15,2024-04-18 00:23:45,2024-04-19 09:45:36,Delivered,66.1,300.0,16.53,3.6,2,4,0.0,0,,0.0,1.0,33.36416666666667,3,High Risk,105,1735.65
SHP00592,P001,S006,R014,2024-04-02,2024-04-06 08:54:01,2024-04-06 09:48:00,Delivered,105.8,100.0,16.53,2.2,2,4,0.0,0,,35.3,1.0,0.8997222222222222,3,High Risk,35,578.55
SHP00593,P009,S002,R005,2024-06-06,2024-06-09 12:31:24,2024-06-11 01:36:00,Delivered,121.6,50.0,8.03,9.6,-1,2,7.6,1,Severe,0.0,1.0,37.07666666666667,6,Critical Risk,37,297.11
SHP00594,P014,S006,R009,2024-07-11,2024-07-13 12:46:11,,Cancelled,83.5,200.0,16.04,14.2,13,15,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00595,P004,S005,R002,2024-06-11,2024-06-11 23:02:05,,Cancelled,26.2,50.0,11.42,2.9,2,6,0.0,0,,0.0,,,1,Medium Risk,5,57.1
SHP00596,P008,S009,R021,2024-03-05,2024-03-08 07:47:31,2024-03-08 08:42:00,Delivered,80.7,150.0,19.33,0.8,0,4,0.0,0,,26.9,1.0,0.9080555555555556,2,Medium Risk,15,289.95
SHP00597,P018,S007,R018,2024-08-19,2024-08-20 07:34:38,2024-08-21 04:08:24,Delivered,23.7,200.0,16.44,2.6,0,4,0.0,0,,7.9,1.0,20.56277777777778,3,High Risk,70,1150.8
SHP00598,P013,S006,R027,2024-11-19,2024-11-19 12:00:04,2024-11-19 10:24:00,In Transit,10.4,100.0,3.35,2.1,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00599,P005,S009,R009,2024-08-09,2024-08-11 08:31:27,2024-08-11 19:43:48,Delivered,52.1,250.0,13.38,18.5,0,4,14.5,1,Severe,0.0,1.0,11.205833333333333,4,High Risk,87,1164.06
SHP00600,P008,S006,R011,2024-04-17,2024-04-19 15:26:42,2024-04-19 21:18:00,Delivered,69.3,200.0,19.33,-6.0,0,4,6.0,1,Severe,27.7,1.0,5.855,5,Critical Risk,150,2899.5
SHP00601,P018,S008,R025,2024-07-20,2024-07-25 22:04:07,2024-07-27 05:41:24,Delivered,157.9,500.0,16.44,0.1,0,4,0.0,0,,0.0,1.0,31.621388888888887,2,Medium Risk,50,822.0
SHP00602,P013,S010,R012,2024-07-17,2024-07-19 06:11:11,2024-07-19 02:49:12,Delivered,46.2,200.0,3.35,1.9,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP00603,P009,S006,R007,2024-02-16,2024-02-21 18:33:20,2024-02-26 03:29:24,In Transit,187.3,300.0,8.03,1.9,-1,2,0.0,0,,62.4,1.0,104.93444444444444,5,Critical Risk,225,1806.75
SHP00604,P020,S004,R001,2024-04-10,2024-04-12 04:27:55,2024-04-13 05:18:00,Delivered,77.3,150.0,23.51,2.0,0,4,0.0,0,,15.5,1.0,24.834722222222226,2,Medium Risk,15,352.65
SHP00605,P020,S010,R006,2024-02-03,2024-02-06 21:34:41,2024-02-07 12:12:00,Delivered,108.2,250.0,23.51,17.7,0,4,13.7,1,Severe,21.6,1.0,14.621944444444445,4,High Risk,87,2045.37
SHP00606,P018,S010,R009,2024-12-14,2024-12-16 07:58:36,2024-12-18 11:21:36,Delivered,67.1,50.0,16.44,3.8,0,4,0.0,0,,22.4,1.0,51.38333333333333,4,High Risk,17,279.48
SHP00607,P014,S005,R004,2024-12-14,2024-12-14 08:31:58,2024-12-14 09:54:00,In Transit,9.9,50.0,16.04,14.4,13,15,0.0,0,,4.0,1.0,1.367222222222222,2,Medium Risk,5,80.2
SHP00608,P011,S001,R013,2024-04-09,2024-04-16 00:41:47,2024-04-17 16:00:00,Delivered,160.0,400.0,21.42,-0.7,-1,2,0.0,0,,0.0,1.0,39.30361111111111,3,High Risk,140,2998.8
SHP00609,P011,S005,R003,2024-11-16,2024-11-21 06:54:01,2024-11-23 04:42:00,Delivered,172.7,300.0,21.42,1.4,-1,2,0.0,0,,43.2,1.0,45.79972222222222,5,Critical Risk,225,4819.5
SHP00610,P008,S006,R027,2024-01-28,2024-01-28 11:18:44,2024-01-28 15:36:00,Delivered,15.6,500.0,19.33,2.4,0,4,0.0,0,,0.0,1.0,4.2877777777777775,0,Low Risk,0,0.0
SHP00611,P004,S002,R002,2024-01-18,2024-01-19 01:11:32,2024-01-19 03:03:36,Delivered,24.6,50.0,11.42,10.8,2,6,4.800000000000001,1,Mild,0.0,1.0,1.8677777777777775,2,Medium Risk,5,57.1
SHP00612,P004,S001,R018,2024-01-27,2024-01-28 05:07:46,2024-01-28 05:24:00,In Transit,29.4,50.0,11.42,9.6,2,6,3.6,1,Mild,7.4,1.0,0.2705555555555555,4,High Risk,17,194.14
SHP00613,P020,S010,R004,2024-06-22,2024-06-22 08:49:33,,Cancelled,10.7,100.0,23.51,2.4,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00614,P019,S004,R019,2024-03-05,2024-03-06 15:22:58,2024-03-07 03:30:00,Delivered,51.5,50.0,9.85,13.5,8,12,1.5,1,Mild,0.0,1.0,12.117222222222225,2,Medium Risk,5,49.25
SHP00615,P017,S006,R010,2024-10-25,2024-10-28 23:34:21,,Cancelled,130.4,300.0,21.86,1.4,0,4,0.0,0,,21.7,,,0,Low Risk,0,0.0
SHP00616,P005,S001,R008,2024-09-16,2024-09-19 09:40:37,2024-09-20 15:54:00,Delivered,111.9,200.0,13.38,3.9,0,4,0.0,0,,44.8,1.0,30.223055555555558,4,High Risk,70,936.6
SHP00617,P016,S008,R020,2024-12-20,2024-12-25 23:38:10,2025-01-02 03:42:00,Delivered,143.5,150.0,19.67,1.7,0,4,0.0,0,,47.8,1.0,172.0638888888889,4,High Risk,52,1022.84
SHP00618,P001,S004,R023,2024-04-27,2024-04-29 11:28:29,2024-04-29 22:18:00,Delivered,70.3,400.0,16.53,0.8,2,4,1.2,1,Mild,0.0,1.0,10.825277777777778,3,High Risk,140,2314.2
SHP00619,P001,S006,R001,2024-02-07,2024-02-09 03:39:00,2024-02-09 04:54:00,Delivered,52.9,300.0,16.53,3.3,2,4,0.0,0,,8.8,1.0,1.25,1,Medium Risk,30,495.9
SHP00620,P010,S003,R008,2024-05-14,2024-05-17 06:17:54,2024-05-18 20:22:48,Delivered,105.8,250.0,3.9,-17.9,-18,-15,0.0,0,,0.0,1.0,38.08166666666666,3,High Risk,87,339.3
SHP00621,P005,S007,R021,2024-02-26,2024-02-29 04:45:05,,Cancelled,82.8,150.0,13.38,1.5,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP00622,P003,S002,R005,2024-03-07,2024-03-10 04:56:31,,Cancelled,111.8,200.0,18.91,4.4,2,6,0.0,0,,18.6,,,1,Medium Risk,20,378.2
SHP00623,P018,S005,R026,2024-03-17,2024-03-19 15:44:21,2024-03-20 19:39:00,Delivered,70.5,500.0,16.44,17.7,0,4,13.7,1,Severe,0.0,1.0,27.910833333333333,5,Critical Risk,375,6165.0
SHP00624,P020,S002,R006,2024-09-17,2024-09-20 23:54:04,2024-09-22 02:51:00,Delivered,94.5,150.0,23.51,2.1,0,4,0.0,0,,23.6,1.0,26.948888888888888,2,Medium Risk,15,352.65
SHP00625,P016,S008,R016,2024-05-17,2024-05-20 23:52:20,2024-05-23 02:15:00,Delivered,112.5,200.0,19.67,0.8,0,4,0.0,0,,0.0,1.0,50.37777777777778,2,Medium Risk,20,393.4
SHP00626,P010,S007,R013,2024-10-19,2024-10-25 23:34:04,2024-10-24 18:42:00,Delivered,138.7,250.0,3.9,-15.7,-18,-15,0.0,0,,92.5,0.0,0.0,3,High Risk,87,339.3
SHP00627,P002,S008,R017,2024-11-14,2024-11-17 01:36:49,2024-11-17 03:42:00,Delivered,75.7,250.0,6.75,3.0,2,4,0.0,0,,25.2,1.0,2.086388888888889,3,High Risk,87,587.25
SHP00628,P009,S002,R012,2024-02-12,2024-02-14 03:34:20,2024-02-14 02:48:00,Delivered,50.8,200.0,8.03,-0.2,-1,2,0.0,0,,0.0,0.0,0.0,1,Medium Risk,20,160.6
SHP00629,P018,S004,R011,2024-04-10,2024-04-12 11:18:01,2024-04-13 15:27:00,Delivered,79.5,150.0,16.44,-4.9,0,4,4.9,1,Mild,19.9,1.0,28.149722222222223,5,Critical Risk,112,1841.28
SHP00630,P009,S001,R025,2024-06-02,2024-06-07 10:45:45,,Cancelled,131.6,50.0,8.03,15.4,-1,2,13.4,1,Severe,65.8,,,6,Critical Risk,37,297.11
SHP00631,P005,S007,R008,2024-04-26,2024-04-29 04:17:57,2024-04-30 10:00:00,In Transit,106.0,500.0,13.38,2.2,0,4,0.0,0,,26.5,1.0,29.70083333333333,4,High Risk,175,2341.5
SHP00632,P003,S006,R028,2024-04-06,2024-04-09 05:13:13,,Cancelled,77.5,50.0,18.91,5.4,2,6,0.0,0,,25.8,,,3,High Risk,17,321.47
SHP00633,P010,S001,R016,2024-12-03,2024-12-06 18:33:53,2024-12-08 10:36:00,Delivered,130.6,250.0,3.9,-10.3,-18,-15,4.699999999999999,1,Mild,26.1,1.0,40.03527777777778,4,High Risk,87,339.3
SHP00634,P002,S003,R005,2024-06-18,2024-06-21 14:24:00,2024-06-24 12:19:12,In Transit,97.7,400.0,6.75,2.8,2,4,0.0,0,,0.0,1.0,69.92,3,High Risk,140,945.0
SHP00635,P013,S004,R016,2024-02-25,2024-02-29 05:38:03,2024-02-29 08:03:36,Delivered,94.6,150.0,3.35,0.7,0,4,0.0,0,,47.3,1.0,2.4258333333333333,2,Medium Risk,15,50.25
SHP00636,P001,S003,R007,2024-02-05,2024-02-10 12:23:10,,Cancelled,197.1,500.0,16.53,3.0,2,4,0.0,0,,32.8,,,1,Medium Risk,50,826.5
